avg_loss,total_loss,avg_localization_loss,avg_false_positive_loss,avg_false_negative_loss,avg_iou,precision,recall,f1_score,total_images,total_gt_boxes,total_pred_boxes,total_true_positives,total_false_positives,total_false_negatives,hash,token_file,generation,timestamp,fitness
1.5416831360944347,55.50059289939965,0.1657572101685087,1.1319444444444444,0.24398148148148144,0.6352632491607708,0.43373493975851357,0.6545454545442645,0.5217391303860849,36,55,83,36,47,19,tokens_3e9ce654a2614fc98f0a700128563363ce9e692f9b631ee371aaab04bc0a8f40,./population/gen_0003/tokens_3e9ce654a2614fc98f0a700128563363ce9e692f9b631ee371aaab04bc0a8f40.npy,3,2026-05-17 17:44:14.145471,1.5416831360944347
1.4711522349596862,52.9614804585487,0.15772630903376014,1.0694444444444444,0.24398148148148144,0.6396295014255826,0.4499999999994375,0.6545454545442645,0.5333333332842578,36,55,80,36,44,19,tokens_17e525aa7a6f2b46d039d0a70cdb47726bdcefc156156e95529cb8cd9a4e8cea,./population/gen_0003/tokens_17e525aa7a6f2b46d039d0a70cdb47726bdcefc156156e95529cb8cd9a4e8cea.npy,3,2026-05-17 17:44:31.026319,1.4711522349596862
1.459385525256744,52.537878909242785,0.1644781178493367,1.0416666666666667,0.25324074074074077,0.6318270437372309,0.4545454545448642,0.6363636363624793,0.5303030302536156,36,55,77,35,42,20,tokens_d86df3ab4125bf3c87880b3f0086cb96785d4b62564832eda3d957ccd21624b2,./population/gen_0003/tokens_d86df3ab4125bf3c87880b3f0086cb96785d4b62564832eda3d957ccd21624b2.npy,3,2026-05-17 17:44:47.925302,1.459385525256744
1.4992766786768437,53.97396043236637,0.15807297497313944,1.0972222222222223,0.24398148148148144,0.6376146277559696,0.43902439024336704,0.6545454545442645,0.5255474452066493,36,55,82,36,46,19,tokens_5a73f6078dc66cbc250aed437e1d80c025701e5ef3c8e602603609c982ba633c,./population/gen_0003/tokens_5a73f6078dc66cbc250aed437e1d80c025701e5ef3c8e602603609c982ba633c.npy,3,2026-05-17 17:45:04.474976,1.4992766786768437
1.4971575364613325,53.89767131260797,0.16058346238725846,1.0833333333333333,0.25324074074074077,0.6411827841230667,0.4430379746829835,0.6363636363624793,0.5223880596523168,36,55,79,35,44,20,tokens_7b1286c9ed45b3dd64e027feae6d2ff6b3e16d5adf4fba5c15f7b7706d7e8dda,./population/gen_0003/tokens_7b1286c9ed45b3dd64e027feae6d2ff6b3e16d5adf4fba5c15f7b7706d7e8dda.npy,3,2026-05-17 17:45:21.177824,1.4971575364613325
1.4477636126814208,52.11949005653115,0.15285620527401325,1.0416666666666667,0.25324074074074077,0.6443774510553955,0.4545454545448642,0.6363636363624793,0.5303030302536156,36,55,77,35,42,20,tokens_aa8d5cd03992d4c985cb073d980982cf9d3e54a1a1e0a5e84aebb771492647cb,./population/gen_0003/tokens_aa8d5cd03992d4c985cb073d980982cf9d3e54a1a1e0a5e84aebb771492647cb.npy,3,2026-05-17 17:45:38.117913,1.4477636126814208
1.5866695191595321,57.120102689743156,0.14824359323360622,1.1666666666666667,0.2717592592592592,0.6427954707730174,0.42168674698744374,0.6363636363624793,0.5072463767629174,36,55,83,35,48,20,tokens_871be79a1dbddfde20697196f8e33af1af958e7675b3e428352db2fad687358b,./population/gen_0003/tokens_871be79a1dbddfde20697196f8e33af1af958e7675b3e428352db2fad687358b.npy,3,2026-05-17 17:45:54.837541,1.5866695191595321
1.441249125593345,51.88496852136042,0.15328616263038167,1.0347222222222223,0.25324074074074077,0.6451154009835615,0.4487179487173734,0.6363636363624793,0.526315789424388,36,55,78,35,43,20,tokens_dd001638286e044feed4b575f5aac170f826f74007ca471a80e543044dfdadac,./population/gen_0003/tokens_dd001638286e044feed4b575f5aac170f826f74007ca471a80e543044dfdadac.npy,3,2026-05-17 17:46:11.787876,1.441249125593345
1.5098124675291382,54.35324883104898,0.16397913419580482,1.0925925925925926,0.25324074074074077,0.6322867575530219,0.4374999999994531,0.6363636363624793,0.5185185184694651,36,55,80,35,45,20,tokens_fe1ff3dfd01cde390e30a7394299e44be1c6e67e5d1363dfb7afd1f04a7f6a2f,./population/gen_0003/tokens_fe1ff3dfd01cde390e30a7394299e44be1c6e67e5d1363dfb7afd1f04a7f6a2f.npy,3,2026-05-17 17:46:28.632516,1.5098124675291382
1.509464376813064,54.3407175652703,0.16826067310936044,1.0972222222222223,0.24398148148148144,0.631504303854321,0.43902439024336704,0.6545454545442645,0.5255474452066493,36,55,82,36,46,19,tokens_7889d11a1841f0b8d73bee19807db6b7b2d8f05dd93ae79f0737a9986e6bdc62,./population/gen_0003/tokens_7889d11a1841f0b8d73bee19807db6b7b2d8f05dd93ae79f0737a9986e6bdc62.npy,3,2026-05-17 17:46:45.400546,1.509464376813064
1.4610419980852911,52.59751193107048,0.1522457017889948,1.0555555555555556,0.25324074074074077,0.6457382212005092,0.4487179487173734,0.6363636363624793,0.526315789424388,36,55,78,35,43,20,tokens_cf1c2fb9ebdfcaf6160d104ea589af890295e2b193ec18dbc266db2353c24a6b,./population/gen_0003/tokens_cf1c2fb9ebdfcaf6160d104ea589af890295e2b193ec18dbc266db2353c24a6b.npy,3,2026-05-17 17:47:02.135574,1.4610419980852911
1.4733127147312244,53.03925773032408,0.1506275295460391,1.0694444444444444,0.25324074074074077,0.6465727406427888,0.4430379746829835,0.6363636363624793,0.5223880596523168,36,55,79,35,44,20,tokens_21dfa536f40ba53d6f6ba6e15b879c30bcb61a9c3adf851f495ce632a5d6070c,./population/gen_0003/tokens_21dfa536f40ba53d6f6ba6e15b879c30bcb61a9c3adf851f495ce632a5d6070c.npy,3,2026-05-17 17:47:19.220899,1.4733127147312244
1.4600652119900133,52.56234763164048,0.1512689156937172,1.0555555555555556,0.25324074074074077,0.6505571458511502,0.4487179487173734,0.6363636363624793,0.526315789424388,36,55,78,35,43,20,tokens_7f643e634cdbfd95a24c81fd7a88a9fbaf9db97dcd8faff3f39f74d25acff804,./population/gen_0003/tokens_7f643e634cdbfd95a24c81fd7a88a9fbaf9db97dcd8faff3f39f74d25acff804.npy,3,2026-05-17 17:47:36.113978,1.4600652119900133
1.5796842231840453,56.868632034625634,0.15051755651737875,1.1759259259259258,0.25324074074074077,0.647494386190327,0.41666666666617064,0.6363636363624793,0.5035971222536101,36,55,84,35,49,20,tokens_73094946ca2ba275694c9b085b6d03c91997db32ab1cbaebf530e5c5401b5304,./population/gen_0003/tokens_73094946ca2ba275694c9b085b6d03c91997db32ab1cbaebf530e5c5401b5304.npy,3,2026-05-17 17:47:52.971358,1.5796842231840453
